 IDENTIFIER |    starttime     | pa  |  da | NoPA| SuPA|   v  |  dv  | minv | maxv
 C201209.10 | 2012/09/19 15:29 | 273 | 054 | 300 | 246 | 1362 | 0053 | 1311 | 1475
 C201209.11 | 2012/09/20 12:09 | 261 | 030 | 276 | 246 | 1967 | 0084 | 1770 | 1967
 C201209.12 | 2012/09/20 18:49 | 258 | 072 | 294 | 222 | 0520 | 0082 | 0343 | 0643
 C201209.13 | 2012/09/22 05:29 | 278 | 088 | 322 | 234 | 1967 | 0248 | 1073 | 1967
 C201209.14 | 2012/09/23 18:49 | 281 | 110 | 336 | 226 | 0694 | 0041 | 0600 | 0787
 C201209.15 | 2012/09/24 13:29 | 292 | 028 | 306 | 278 | 1011 | 0682 | 0354 | 1967
 C201209.16 | 2012/09/25 00:49 | 282 | 064 | 314 | 250 | 1539 | 0226 | 1362 | 1967
 C201209.17 | 2012/09/26 14:09 | 282 | 056 | 310 | 254 | 0324 | 1006 | 0200 | 1967
 C201209.18 | 2012/09/28 03:29 | 281 | 102 | 332 | 230 | 0520 | 0069 | 0426 | 0655
 C201209.19 | 2012/09/29 17:29 | 304 | 024 | 316 | 292 | 0291 | 0008 | 0270 | 0295
 C201210.01 | 2012/09/30 14:49 | 267 | 010 | 272 | 262 | 1775 | 0155 | 1609 | 1967
 C201210.02 | 2012/10/01 04:09 | 257 | 070 | 292 | 222 | 0402 | 0864 | 0372 | 1967
 C201210.03 | 2012/10/02 12:49 | 288 | 072 | 324 | 252 | 1864 | 0108 | 1609 | 1967
 C201210.04 | 2012/10/03 02:09 | 268 | 052 | 294 | 242 | 1915 | 0060 | 1770 | 1967
 C201210.05 | 2012/10/04 03:29 | 267 | 058 | 296 | 238 | 1967 | 0076 | 1770 | 1967
 C201210.06 | 2012/10/05 09:29 | 262 | 080 | 302 | 222 | 0655 | 0632 | 0402 | 1864
 C201210.07 | 2012/10/06 14:49 | 266 | 020 | 276 | 256 | 0372 | 0013 | 0343 | 0384
 C201210.08 | 2012/10/07 12:49 | 261 | 078 | 300 | 222 | 0655 | 0128 | 0372 | 0823
 C201210.09 | 2012/10/08 14:49 | 264 | 084 | 306 | 222 | 0694 | 0043 | 0590 | 0787
 C201210.10 | 2012/10/09 06:49 | 274 | 076 | 312 | 236 | 0478 | 0108 | 0327 | 0694
 C201210.11 | 2012/10/09 13:29 | 257 | 042 | 278 | 236 | 1817 | 0848 | 0393 | 1967
 C201210.12 | 2012/10/10 02:49 | 293 | 022 | 304 | 282 | 0404 | 0066 | 0302 | 0485
 C201210.13 | 2012/10/12 01:29 | 296 | 024 | 308 | 284 | 0448 | 0072 | 0313 | 0498
 C201210.14 | 2012/10/12 04:49 | 262 | 012 | 268 | 256 | 0334 | 0045 | 0281 | 0416
 C201210.15 | 2012/10/14 00:49 | 265 | 010 | 270 | 260 | 0357 | 0028 | 0316 | 0402
 C201210.16 | 2012/10/14 05:29 | 295 | 066 | 328 | 262 | 0571 | 0126 | 0319 | 0643
 C201210.17 | 2012/10/15 22:49 | 297 | 038 | 316 | 278 | 1728 | 0183 | 1539 | 1967
 C201210.18 | 2012/10/16 18:09 | 286 | 016 | 294 | 278 | 1916 | 0070 | 1770 | 1967
 C201210.19 | 2012/10/21 12:09 | 277 | 070 | 312 | 242 | 1609 | 0957 | 0192 | 1967
 C201210.20 | 2012/10/22 04:49 | 276 | 108 | 330 | 222 | 0361 | 0065 | 0285 | 0520
 C201210.21 | 2012/10/24 10:49 | 271 | 014 | 278 | 264 | 1564 | 0593 | 0347 | 1967
 C201210.22 | 2012/10/24 17:29 | 278 | 012 | 284 | 272 | 1539 | 0305 | 1180 | 1967
 C201210.23 | 2012/10/26 15:29 | 270 | 084 | 312 | 228 | 0843 | 0429 | 0372 | 1539
 C201210.24 | 2012/10/27 06:49 | 278 | 044 | 300 | 256 | 0590 | 0854 | 0347 | 1967
 C201210.25 | 2012/10/27 16:49 | 291 | 082 | 332 | 250 | 0361 | 0021 | 0316 | 0397
 C201210.26 | 2012/10/28 17:29 | 292 | 020 | 302 | 282 | 0295 | 0606 | 0234 | 1416
 C201210.27 | 2012/10/29 19:29 | 293 | 046 | 316 | 270 | 0310 | 0022 | 0252 | 0340
 C201210.28 | 2012/10/30 02:09 | 290 | 016 | 298 | 282 | 0264 | 0016 | 0249 | 0292
 C201211.01 | 2012/11/01 01:29 | 262 | 016 | 270 | 254 | 1864 | 0139 | 1539 | 1967
 C201211.02 | 2012/11/08 11:30 | 278 | 076 | 316 | 240 | 1609 | 0822 | 0330 | 1967
 C201211.03 | 2012/11/09 20:10 | 275 | 094 | 322 | 228 | 0545 | 0726 | 0306 | 1967
 C201211.04 | 2012/11/11 04:50 | 261 | 054 | 288 | 234 | 1916 | 0192 | 1539 | 1967
 C201211.05 | 2012/11/13 11:06 | 281 | 018 | 290 | 272 | 1350 | 0038 | 1311 | 1388
 C201211.06 | 2012/11/14 09:06 | 263 | 038 | 282 | 244 | 0814 | 0425 | 0347 | 1388
 C201211.07 | 2012/11/14 21:06 | 278 | 036 | 296 | 260 | 1242 | 0617 | 0278 | 1388
 C201211.08 | 2012/11/16 12:06 | 285 | 070 | 320 | 250 | 0592 | 0123 | 0434 | 0983
 C201211.09 | 2012/11/17 20:50 | 300 | 040 | 320 | 280 | 0283 | 0937 | 0245 | 1967
 C201211.10 | 2012/11/18 00:50 | 247 | 014 | 254 | 240 | 0376 | 0038 | 0310 | 0402
 C201211.11 | 2012/11/19 02:50 | 275 | 046 | 298 | 252 | 1770 | 0231 | 1142 | 1967
 C201211.12 | 2012/11/20 16:50 | 294 | 080 | 334 | 254 | 0437 | 0027 | 0384 | 0491
 C201211.13 | 2012/11/21 19:30 | 275 | 082 | 316 | 234 | 0590 | 0134 | 0276 | 0823
 C201211.14 | 2012/11/22 13:30 | 284 | 072 | 320 | 248 | 0424 | 0052 | 0310 | 0528
 C201211.15 | 2012/11/23 02:50 | 275 | 082 | 316 | 234 | 1864 | 0101 | 1686 | 1967
 C201211.16 | 2012/11/23 18:10 | 270 | 088 | 314 | 226 | 0585 | 0055 | 0454 | 0694
 C201211.17 | 2012/11/24 22:10 | 274 | 080 | 314 | 234 | 1864 | 0172 | 1475 | 1967
 C201211.18 | 2012/11/25 02:10 | 295 | 022 | 306 | 284 | 1770 | 0214 | 1416 | 1967
 C201211.19 | 2012/11/26 07:30 | 254 | 012 | 260 | 248 | 0316 | 0027 | 0302 | 0365
 C201211.20 | 2012/11/27 06:10 | 286 | 100 | 336 | 236 | 0485 | 0159 | 0313 | 0843
 C201211.21 | 2012/11/28 02:50 | 303 | 046 | 326 | 280 | 0655 | 0149 | 0389 | 0804
 C201212.01 | 2012/12/01 08:06 | 260 | 020 | 270 | 250 | 1331 | 0043 | 1283 | 1411
 C201212.02 | 2012/12/05 01:30 | 273 | 078 | 312 | 234 | 0709 | 0242 | 0310 | 1073
 C201212.03 | 2012/12/05 19:30 | 297 | 050 | 322 | 272 | 1916 | 0160 | 1539 | 1967
 C201212.04 | 2012/12/06 04:50 | 263 | 046 | 286 | 240 | 1212 | 0807 | 0193 | 1967
 C201212.05 | 2012/12/07 02:50 | 259 | 058 | 288 | 230 | 1770 | 0191 | 1416 | 1967
 C201212.06 | 2012/12/08 13:30 | 278 | 088 | 322 | 234 | 1770 | 0137 | 1539 | 1967
 C201212.07 | 2012/12/14 04:06 | 283 | 010 | 288 | 278 | 0348 | 0086 | 0321 | 0508
 C201212.08 | 2012/12/14 13:06 | 258 | 080 | 298 | 218 | 0507 | 0108 | 0362 | 0761
 C201212.09 | 2012/12/17 14:10 | 282 | 040 | 302 | 262 | 0310 | 0037 | 0231 | 0384
 C201212.10 | 2012/12/18 07:06 | 268 | 028 | 282 | 254 | 1350 | 0048 | 1242 | 1388
 C201212.11 | 2012/12/19 17:06 | 259 | 010 | 264 | 254 | 1384 | 0425 | 0474 | 1678
 C201212.12 | 2012/12/20 06:10 | 274 | 088 | 318 | 230 | 1864 | 0248 | 1221 | 1967
 C201212.13 | 2012/12/21 00:10 | 287 | 026 | 300 | 274 | 0753 | 0068 | 0722 | 0908
 C201212.14 | 2012/12/21 23:30 | 270 | 036 | 288 | 252 | 0287 | 0863 | 0194 | 1967
 C201212.15 | 2012/12/22 16:50 | 304 | 040 | 324 | 284 | 0300 | 0021 | 0274 | 0365
 C201212.16 | 2012/12/22 18:50 | 251 | 034 | 268 | 234 | 0334 | 0039 | 0276 | 0397
 C201212.17 | 2012/12/24 00:10 | 277 | 078 | 316 | 238 | 1574 | 0882 | 0210 | 1967
 C201212.18 | 2012/12/24 13:30 | 263 | 058 | 292 | 234 | 1967 | 0173 | 1609 | 1967
 C201212.19 | 2012/12/26 23:30 | 257 | 058 | 286 | 228 | 1686 | 0870 | 0200 | 1967
 C201212.20 | 2012/12/28 04:10 | 247 | 046 | 270 | 224 | 1916 | 0154 | 1539 | 1967
 C201212.21 | 2012/12/29 10:50 | 253 | 046 | 276 | 230 | 0299 | 0031 | 0232 | 0328
 C201212.22 | 2012/12/30 03:06 | 273 | 030 | 288 | 258 | 0467 | 0043 | 0380 | 0536
 C201212.23 | 2012/12/30 20:06 | 254 | 020 | 264 | 244 | 0258 | 0009 | 0238 | 0265
 C201301.01 | 2013/01/05 00:06 | 261 | 026 | 274 | 248 | 1350 | 0054 | 1242 | 1388
 C201301.02 | 2013/01/10 04:06 | 272 | 064 | 304 | 240 | 0374 | 0024 | 0314 | 0421
 C201301.03 | 2013/01/11 09:06 | 274 | 056 | 302 | 246 | 0309 | 0056 | 0222 | 0437
 C201301.04 | 2013/01/12 08:05 | 274 | 052 | 300 | 248 | 0294 | 0071 | 0237 | 0431
 C201301.05 | 2013/01/13 18:50 | 270 | 052 | 296 | 244 | 0408 | 0885 | 0239 | 1967
 C201301.06 | 2013/01/14 00:10 | 299 | 022 | 310 | 288 | 0246 | 0110 | 0234 | 0448
 C201301.07 | 2013/01/15 20:09 | 270 | 084 | 312 | 228 | 1864 | 0124 | 1539 | 1967
 C201301.08 | 2013/01/16 00:09 | 271 | 070 | 306 | 236 | 0722 | 0746 | 0610 | 1967
 C201301.09 | 2013/01/16 13:29 | 264 | 016 | 272 | 256 | 0540 | 0061 | 0442 | 0643
 C201301.10 | 2013/01/18 08:49 | 281 | 030 | 296 | 266 | 0300 | 0020 | 0262 | 0343
 C201301.11 | 2013/01/18 22:49 | 290 | 036 | 308 | 272 | 1609 | 0116 | 1416 | 1770
 C201301.12 | 2013/01/19 02:49 | 251 | 038 | 270 | 232 | 1475 | 0116 | 1311 | 1686
 C201301.13 | 2013/01/19 14:49 | 277 | 086 | 320 | 234 | 1864 | 0136 | 1539 | 1967
 C201301.14 | 2013/01/19 23:29 | 264 | 080 | 304 | 224 | 1967 | 0206 | 1539 | 1967
 C201301.15 | 2013/01/21 12:09 | 265 | 042 | 286 | 244 | 1817 | 1039 | 0237 | 1967
 C201301.16 | 2013/01/22 10:09 | 258 | 080 | 298 | 218 | 0520 | 0059 | 0365 | 0571
 C201301.17 | 2013/01/23 08:49 | 251 | 066 | 284 | 218 | 0431 | 0088 | 0268 | 0590
 C201301.19 | 2013/01/23 16:49 | 233 | 014 | 240 | 226 | 0378 | 0022 | 0327 | 0384
 C201301.18 | 2013/01/23 19:29 | 296 | 068 | 330 | 262 | 0361 | 0068 | 0264 | 0520
 C201301.20 | 2013/01/25 00:49 | 245 | 030 | 260 | 230 | 0320 | 0040 | 0272 | 0402
 C201301.21 | 2013/01/25 02:49 | 268 | 020 | 278 | 258 | 1864 | 0086 | 1686 | 1967
 C201301.22 | 2013/01/27 00:09 | 261 | 054 | 288 | 234 | 1864 | 0701 | 0491 | 1967
 C201301.23 | 2013/01/28 11:29 | 257 | 034 | 274 | 240 | 1416 | 0062 | 1311 | 1475
 C201301.24 | 2013/01/29 17:29 | 249 | 030 | 264 | 234 | 0434 | 0048 | 0330 | 0478
 C201301.25 | 2013/01/30 03:29 | 269 | 014 | 276 | 262 | 1073 | 0491 | 0610 | 1967
 C201301.26 | 2013/01/31 08:49 | 265 | 094 | 312 | 218 | 0823 | 0591 | 0544 | 1967 (dup. C201302.01)
 C201302.01 | 2013/01/31 10:09 | 265 | 090 | 310 | 220 | 0804 | 0593 | 0544 | 1967 (dup. C201301.26)
 C201302.02 | 2013/01/31 21:29 | 288 | 068 | 322 | 254 | 0600 | 0085 | 0437 | 0804 (dup. C201301.27)
 C201301.27 | 2013/01/31 22:09 | 264 | 092 | 310 | 218 | 1686 | 0489 | 0610 | 1967 (dup. C201302.02)
 C201302.03 | 2013/02/01 22:09 | 262 | 068 | 296 | 228 | 1864 | 0781 | 0340 | 1967
 C201302.04 | 2013/02/03 06:49 | 276 | 080 | 316 | 236 | 0431 | 0185 | 0330 | 0885
 C201302.05 | 2013/02/05 05:29 | 265 | 026 | 278 | 252 | 0325 | 0981 | 0249 | 1967
 C201302.06 | 2013/02/06 02:09 | 279 | 078 | 318 | 240 | 0466 | 0154 | 0319 | 0863
 C201302.07 | 2013/02/09 08:09 | 282 | 048 | 306 | 258 | 1609 | 0742 | 0264 | 1967
 C201302.08 | 2013/02/10 10:09 | 263 | 054 | 290 | 236 | 0443 | 0958 | 0249 | 1967
 C201302.09 | 2013/02/12 12:09 | 262 | 072 | 298 | 226 | 1864 | 0860 | 0269 | 1967
 C201302.10 | 2013/02/15 00:49 | 277 | 038 | 296 | 258 | 1686 | 0904 | 0237 | 1967
 C201302.11 | 2013/02/15 22:49 | 293 | 062 | 324 | 262 | 0434 | 0038 | 0347 | 0491
 C201302.12 | 2013/02/16 17:05 | 283 | 038 | 302 | 264 | 0370 | 0027 | 0336 | 0423
 C201302.13 | 2013/02/17 14:05 | 275 | 010 | 280 | 270 | 0368 | 0008 | 0368 | 0382
 C201302.15 | 2013/02/17 22:09 | 238 | 012 | 244 | 232 | 0272 | 0001 | 0270 | 0274
 C201302.14 | 2013/02/17 22:49 | 289 | 014 | 296 | 282 | 1173 | 0691 | 0365 | 1967
 C201302.16 | 2013/02/18 02:49 | 287 | 010 | 292 | 282 | 0282 | 0026 | 0234 | 0307
 C201302.17 | 2013/02/18 19:29 | 279 | 050 | 304 | 254 | 1364 | 0686 | 0334 | 1967
 C201302.18 | 2013/02/19 13:29 | 286 | 048 | 310 | 262 | 0369 | 0447 | 0145 | 1362
 C201302.19 | 2013/02/19 22:49 | 285 | 042 | 306 | 264 | 0704 | 0677 | 0270 | 1967
 C201302.20 | 2013/02/20 15:29 | 280 | 020 | 290 | 270 | 0383 | 0030 | 0330 | 0421
 C201302.21 | 2013/02/22 08:49 | 300 | 048 | 324 | 276 | 0708 | 0086 | 0562 | 0804
 C201302.22 | 2013/02/23 14:09 | 254 | 056 | 282 | 226 | 0478 | 0048 | 0389 | 0562
 C201302.23 | 2013/02/26 07:29 | 232 | 012 | 238 | 226 | 0553 | 0071 | 0442 | 0610
 C201302.24 | 2013/02/27 13:29 | 257 | 010 | 262 | 252 | 0311 | 0078 | 0278 | 0485
 C201302.25 | 2013/02/28 02:49 | 286 | 052 | 312 | 260 | 1864 | 0145 | 1609 | 1967
 C201303.01 | 2013/02/28 08:49 | 262 | 068 | 296 | 228 | 0416 | 0814 | 0350 | 1967 (dup. C201302.26)
 C201302.26 | 2013/02/28 08:49 | 268 | 084 | 310 | 226 | 1539 | 0833 | 0361 | 1967 (dup. C201303.01)
 C201303.02 | 2013/03/02 06:49 | 256 | 040 | 276 | 236 | 1916 | 0059 | 1770 | 1967
 C201303.03 | 2013/03/05 04:09 | 268 | 096 | 316 | 220 | 0835 | 0032 | 0788 | 0898
 C201303.04 | 2013/03/09 15:29 | 235 | 026 | 248 | 222 | 0192 | 0038 | 0163 | 0297
 C201303.05 | 2013/03/12 14:49 | 290 | 056 | 318 | 262 | 0517 | 0103 | 0393 | 0769
 C201303.06 | 2013/03/13 17:29 | 272 | 080 | 312 | 232 | 0562 | 0185 | 0198 | 0739
 C201303.07 | 2013/03/14 08:05 | 241 | 010 | 246 | 236 | 0219 | 0005 | 0211 | 0226
 C201303.08 | 2013/03/15 06:49 | 269 | 098 | 318 | 220 | 0863 | 0148 | 0437 | 1106
 C201303.09 | 2013/03/17 22:49 | 274 | 092 | 320 | 228 | 0459 | 0046 | 0354 | 0571
 C201303.10 | 2013/03/19 00:49 | 250 | 024 | 262 | 238 | 0426 | 0029 | 0421 | 0485
 C201303.11 | 2013/03/22 22:09 | 265 | 066 | 298 | 232 | 1770 | 0913 | 0319 | 1967
 C201303.12 | 2013/03/24 21:29 | 255 | 014 | 262 | 248 | 0708 | 0013 | 0681 | 0708
 C201303.13 | 2013/03/25 16:49 | 281 | 030 | 296 | 266 | 1916 | 0061 | 1770 | 1967
 C201303.14 | 2013/03/28 11:29 | 260 | 012 | 266 | 254 | 0590 | 0084 | 0553 | 0787
 C201304.01 | 2013/04/05 12:49 | 260 | 080 | 300 | 220 | 0437 | 0025 | 0380 | 0485
 C201304.02 | 2013/04/07 06:09 | 263 | 086 | 306 | 220 | 1967 | 0078 | 1770 | 1967
 C201304.03 | 2013/04/07 16:49 | 265 | 066 | 298 | 232 | 1967 | 0066 | 1864 | 1967
 C201304.04 | 2013/04/09 00:09 | 255 | 010 | 260 | 250 | 0292 | 0030 | 0283 | 0343
 C201304.05 | 2013/04/10 07:29 | 272 | 040 | 292 | 252 | 0249 | 0020 | 0218 | 0292
 C201304.06 | 2013/04/11 05:29 | 270 | 100 | 320 | 220 | 0590 | 0040 | 0520 | 0694
 C201304.07 | 2013/04/14 10:49 | 261 | 010 | 266 | 256 | 0233 | 0022 | 0203 | 0264
 C201304.08 | 2013/04/15 04:09 | 256 | 020 | 266 | 246 | 1864 | 0084 | 1770 | 1967
 C201304.09 | 2013/04/20 20:49 | 256 | 040 | 276 | 236 | 0621 | 0094 | 0416 | 0722
 C201304.10 | 2013/04/21 19:29 | 252 | 032 | 268 | 236 | 1864 | 0090 | 1686 | 1967
 C201304.11 | 2013/04/23 11:29 | 250 | 060 | 280 | 220 | 0553 | 0912 | 0274 | 1967
 C201304.12 | 2013/04/24 22:09 | 263 | 022 | 274 | 252 | 1817 | 0092 | 1686 | 1967
 C201304.13 | 2013/04/26 02:49 | 256 | 016 | 264 | 248 | 0389 | 0014 | 0376 | 0421
 C201304.14 | 2013/04/27 04:09 | 233 | 026 | 246 | 220 | 0309 | 0047 | 0285 | 0411
 C201304.15 | 2013/04/28 20:49 | 230 | 020 | 240 | 220 | 0416 | 0017 | 0393 | 0454
 C201305.01 | 2013/05/01 06:49 | 265 | 090 | 310 | 220 | 0459 | 0033 | 0384 | 0536
 C201305.02 | 2013/05/03 22:09 | 273 | 102 | 324 | 222 | 0472 | 0050 | 0397 | 0580
 C201305.03 | 2013/05/06 21:29 | 246 | 032 | 262 | 230 | 0327 | 0022 | 0287 | 0376
 C201305.04 | 2013/05/10 02:49 | 259 | 022 | 270 | 248 | 0330 | 0053 | 0266 | 0437
 C201305.05 | 2013/05/10 07:29 | 267 | 030 | 282 | 252 | 1864 | 0151 | 1475 | 1967
 C201305.06 | 2013/05/10 15:29 | 270 | 036 | 288 | 252 | 0368 | 1028 | 0283 | 1967
 C201305.07 | 2013/05/11 19:29 | 304 | 028 | 318 | 290 | 0321 | 0014 | 0297 | 0340
 C201305.08 | 2013/05/12 06:09 | 280 | 072 | 316 | 244 | 1864 | 0648 | 0513 | 1967
 C201305.09 | 2013/05/13 04:49 | 270 | 096 | 318 | 222 | 0932 | 0267 | 0393 | 1221
 C201305.10 | 2013/05/14 01:29 | 269 | 098 | 318 | 220 | 1416 | 0600 | 0337 | 1967
 C201305.11 | 2013/05/14 22:09 | 272 | 104 | 324 | 220 | 0863 | 0252 | 0426 | 1416
 C201305.12 | 2013/05/16 10:09 | 267 | 034 | 284 | 250 | 0945 | 0047 | 0863 | 1041
 C201305.13 | 2013/05/17 10:09 | 267 | 090 | 312 | 222 | 1026 | 0280 | 0101 | 1362
 C201305.14 | 2013/05/18 04:09 | 266 | 016 | 274 | 258 | 0864 | 0097 | 0804 | 1106
 C201305.15 | 2013/05/19 01:29 | 268 | 096 | 316 | 220 | 1864 | 0994 | 0327 | 1967
 C201305.16 | 2013/05/19 23:29 | 271 | 030 | 286 | 256 | 1011 | 0110 | 0863 | 1221
 C201305.17 | 2013/05/20 16:09 | 252 | 064 | 284 | 220 | 1609 | 0486 | 0753 | 1967
 C201305.18 | 2013/05/21 00:09 | 260 | 020 | 270 | 250 | 0553 | 0079 | 0454 | 0694
 C201305.19 | 2013/05/22 14:09 | 291 | 030 | 306 | 276 | 0804 | 0027 | 0753 | 0863
 C201305.20 | 2013/05/22 18:49 | 228 | 016 | 236 | 220 | 0416 | 0090 | 0313 | 0590
 C201305.21 | 2013/05/23 02:09 | 245 | 042 | 266 | 224 | 1864 | 0083 | 1770 | 1967
 C201305.23 | 2013/05/27 16:49 | 235 | 018 | 244 | 226 | 1690 | 0829 | 0198 | 1967
 C201305.22 | 2013/05/27 22:09 | 273 | 106 | 326 | 220 | 1770 | 0961 | 0262 | 1967
 C201305.24 | 2013/05/30 18:09 | 283 | 070 | 318 | 248 | 0528 | 0782 | 0421 | 1967
 C201306.01 | 2013/05/31 01:29 | 301 | 034 | 318 | 284 | 1775 | 0230 | 1264 | 1967
 C201306.02 | 2013/05/31 16:49 | 266 | 092 | 312 | 220 | 1864 | 0141 | 1539 | 1967
 C201306.03 | 2013/06/01 15:29 | 263 | 086 | 306 | 220 | 1817 | 0125 | 1475 | 1967
 C201306.04 | 2013/06/02 20:49 | 262 | 084 | 304 | 220 | 0376 | 0869 | 0236 | 1967
 C201306.05 | 2013/06/04 03:29 | 273 | 106 | 326 | 220 | 1864 | 0139 | 1475 | 1967
 C201306.06 | 2013/06/05 04:49 | 267 | 094 | 314 | 220 | 0437 | 0058 | 0285 | 0491
 C201306.07 | 2013/06/05 20:49 | 250 | 060 | 280 | 220 | 0580 | 0607 | 0237 | 1967
 C201306.08 | 2013/06/07 14:49 | 252 | 052 | 278 | 226 | 1967 | 0065 | 1864 | 1967
 C201306.09 | 2013/06/11 11:29 | 277 | 010 | 282 | 272 | 0241 | 0005 | 0233 | 0245
 C201306.10 | 2013/06/14 16:09 | 278 | 040 | 298 | 258 | 1864 | 0079 | 1770 | 1967
 C201306.11 | 2013/06/15 05:29 | 264 | 048 | 288 | 240 | 1770 | 0254 | 1142 | 1967
 C201306.12 | 2013/06/18 04:49 | 260 | 080 | 300 | 220 | 0610 | 0092 | 0448 | 0769
 C201306.13 | 2013/06/19 12:09 | 277 | 030 | 292 | 262 | 0545 | 0158 | 0295 | 0753
 C201306.14 | 2013/06/20 14:49 | 239 | 038 | 258 | 220 | 0814 | 0147 | 0668 | 1106
 C201306.15 | 2013/06/21 03:29 | 265 | 090 | 310 | 220 | 1311 | 0178 | 0983 | 1864
 C201306.16 | 2013/06/23 22:09 | 285 | 082 | 326 | 244 | 0374 | 0026 | 0313 | 0407
 C201306.17 | 2013/06/24 19:29 | 255 | 050 | 280 | 230 | 1770 | 0299 | 1011 | 1967
 C201306.19 | 2013/06/25 15:29 | 288 | 028 | 302 | 274 | 1864 | 0079 | 1770 | 1967
 C201306.18 | 2013/06/25 15:29 | 312 | 024 | 324 | 300 | 0520 | 0040 | 0498 | 0632
 C201306.20 | 2013/06/29 08:49 | 260 | 064 | 292 | 228 | 1864 | 0157 | 1475 | 1967
 C201306.21 | 2013/06/29 17:29 | 251 | 058 | 280 | 222 | 1864 | 0087 | 1686 | 1967
 C201306.22 | 2013/06/30 06:49 | 242 | 012 | 248 | 236 | 0313 | 0829 | 0264 | 1864
 C201306.23 | 2013/06/30 12:09 | 291 | 026 | 304 | 278 | 0298 | 0060 | 0276 | 0426 (dup. C201307.01)
 C201307.01 | 2013/06/30 12:49 | 278 | 084 | 320 | 236 | 0340 | 0828 | 0224 | 1967 (dup. C201306.23)
 C201307.02 | 2013/07/01 05:29 | 259 | 058 | 288 | 230 | 1292 | 0540 | 0389 | 1546
 C201307.03 | 2013/07/02 00:05 | 274 | 112 | 330 | 218 | 0696 | 0070 | 0516 | 0787
 C201307.04 | 2013/07/02 22:09 | 276 | 044 | 298 | 254 | 0694 | 0031 | 0621 | 0737
 C201307.05 | 2013/07/03 10:09 | 254 | 072 | 290 | 218 | 0432 | 0121 | 0251 | 0753
 C201307.06 | 2013/07/05 00:49 | 258 | 080 | 298 | 218 | 0380 | 0046 | 0300 | 0472
 C201307.07 | 2013/07/06 06:49 | 246 | 044 | 268 | 224 | 1817 | 0146 | 1475 | 1967
 C201307.08 | 2013/07/06 14:09 | 263 | 054 | 290 | 236 | 0361 | 0655 | 0313 | 1967
 C201307.09 | 2013/07/06 22:09 | 272 | 064 | 304 | 240 | 0389 | 0038 | 0321 | 0472
 C201307.10 | 2013/07/07 10:09 | 240 | 044 | 262 | 218 | 0395 | 0110 | 0365 | 0804
 C201307.11 | 2013/07/07 20:49 | 282 | 064 | 314 | 250 | 1770 | 0141 | 1475 | 1967
 C201307.12 | 2013/07/08 04:49 | 293 | 046 | 316 | 270 | 1770 | 0125 | 1686 | 1967
 C201307.13 | 2013/07/09 20:09 | 269 | 070 | 304 | 234 | 0334 | 0027 | 0292 | 0389
 C201307.14 | 2013/07/10 17:05 | 269 | 094 | 316 | 222 | 1864 | 0225 | 1311 | 1967
 C201307.15 | 2013/07/12 10:49 | 248 | 048 | 272 | 224 | 1864 | 0081 | 1770 | 1967
 C201307.16 | 2013/07/16 06:49 | 246 | 052 | 272 | 220 | 0668 | 0111 | 0379 | 0753
 C201307.17 | 2013/07/18 23:05 | 277 | 070 | 312 | 242 | 0622 | 0202 | 0357 | 1073
 C201307.18 | 2013/07/21 13:05 | 287 | 022 | 298 | 276 | 0974 | 0326 | 0332 | 1411
 C201307.19 | 2013/07/22 12:09 | 295 | 062 | 326 | 264 | 0553 | 0838 | 0200 | 1967
 C201307.20 | 2013/07/23 21:29 | 241 | 046 | 264 | 218 | 0466 | 0510 | 0389 | 1770
 C201307.21 | 2013/07/24 09:29 | 289 | 022 | 300 | 278 | 1967 | 0065 | 1864 | 1967
 C201307.22 | 2013/07/28 04:49 | 255 | 014 | 262 | 248 | 0389 | 0090 | 0324 | 0580
 C201307.23 | 2013/07/29 00:49 | 287 | 070 | 322 | 252 | 0361 | 0045 | 0266 | 0491
 C201307.24 | 2013/07/30 19:29 | 272 | 084 | 314 | 230 | 1864 | 0175 | 1311 | 1967
 C201307.25 | 2013/07/31 05:29 | 269 | 010 | 274 | 264 | 0421 | 0042 | 0380 | 0491
 C201308.01 | 2013/07/31 20:49 | 285 | 050 | 310 | 260 | 0451 | 0055 | 0337 | 0558 (dup. C201307.26)
 C201307.26 | 2013/07/31 21:29 | 284 | 040 | 304 | 264 | 1864 | 0277 | 1011 | 1967 (dup. C201308.01)
 C201308.02 | 2013/08/02 16:05 | 282 | 012 | 288 | 276 | 0323 | 0020 | 0294 | 0363
 C201308.03 | 2013/08/04 12:05 | 289 | 034 | 306 | 272 | 1180 | 0545 | 0314 | 1388
 C201308.04 | 2013/08/06 06:09 | 270 | 104 | 322 | 218 | 0389 | 0082 | 0208 | 0533
 C201308.05 | 2013/08/07 08:09 | 283 | 042 | 304 | 262 | 1419 | 0088 | 1247 | 1513
 C201308.06 | 2013/08/08 02:05 | 269 | 086 | 312 | 226 | 0306 | 0056 | 0188 | 0421
 C201308.07 | 2013/08/10 03:29 | 255 | 054 | 282 | 228 | 1669 | 0932 | 0290 | 1967
 C201308.08 | 2013/08/10 19:29 | 249 | 038 | 268 | 230 | 0327 | 0054 | 0236 | 0368
 C201308.09 | 2013/08/11 14:09 | 288 | 028 | 302 | 274 | 1864 | 0245 | 1362 | 1967
 C201308.10 | 2013/08/12 14:49 | 289 | 026 | 302 | 276 | 1311 | 0054 | 1264 | 1416
