date,time,cpa,width,lin_speed,quad_speed_init,quad_speed_final,quad_speed_20,accel,mpa,remarks
1997/04/23,05:30:05,76.0,45,634.0,598.0,674.0,647.0,3.0,71,
1997/04/27,00:31:02,250.0,187,399.0,425.0,370.0,366.0,-2.4,267,Partial Halo
1997/04/27,10:26:05,,360,280.0,288.0,271.0,268.0,-0.5,268,
1997/04/27,14:59:05,,360,255.0,324.0,180.0,0.0,-4.9,270,
1997/04/30,04:50:38,84.0,71,286.0,280.0,294.0,294.0,0.4,81,
1997/05/01,00:43:07,278.0,22,156.0,159.0,153.0,136.0,-0.3,272,
1997/05/01,03:54:05,81.0,71,205.0,121.0,293.0,337.0,4.3,90,
1997/05/01,19:22:05,264.0,50,257.0,86.0,417.0,414.0,9.3,271,Only C3
1997/05/02,00:40:05,75.0,97,343.0,309.0,377.0,402.0,3.0,88,Poor Event
1997/05/02,04:50:40,262.0,60,211.0,199.0,222.0,253.0,1.0,260,Poor Event
1997/05/03,10:30:05,238.0,5,868.0,,,,,244,Poor Event; Only 2 points; Only C2
1997/05/03,22:16:44,262.0,28,245.0,255.0,236.0,208.0,-0.9,265,
1997/05/04,22:57:05,88.0,51,202.0,232.0,174.0,0.0,-5.4,89,
1997/05/05,06:30:07,87.0,55,395.0,16.0,771.0,699.0,22.5,84,
1997/05/07,10:26:05,269.0,56,234.0,243.0,226.0,128.0,-1.9,270,
1997/05/10,16:04:12,266.0,40,255.0,269.0,241.0,0.0,-3.5,266,Poor Event
1997/05/11,20:25:58,292.0,8,245.0,260.0,230.0,221.0,-0.8,281,
1997/05/12,05:30:05,,360,464.0,580.0,335.0,220.0,-15.0,264,Poor Event
1997/05/15,20:31:33,270.0,40,146.0,132.0,160.0,201.0,1.0,267,
1997/05/16,00:22:37,280.0,15,129.0,76.0,182.0,335.0,4.8,274,
1997/05/16,12:45:06,276.0,49,554.0,535.0,574.0,566.0,1.5,289,
1997/05/17,02:41:24,94.0,51,331.0,420.0,247.0,0.0,-16.5,92,Only 3 points
1997/05/17,11:22:24,93.0,44,312.0,338.0,285.0,272.0,-1.8,82,
1997/05/17,20:30:05,94.0,43,280.0,264.0,297.0,295.0,0.8,91,
1997/05/18,23:13:05,88.0,32,353.0,92.0,624.0,650.0,17.6,88,
1997/05/21,01:30:06,90.0,40,292.0,156.0,421.0,498.0,11.0,85,Poor Event
1997/05/21,04:19:22,269.0,50,39.0,22.0,55.0,131.0,0.7,274,Poor Event; Only C2
1997/05/21,21:00:53,263.0,165,296.0,271.0,322.0,323.0,1.4,267,Partial Halo
1997/05/22,19:30:08,102.0,66,346.0,298.0,394.0,507.0,7.5,98,
1997/05/24,13:31:05,106.0,58,192.0,242.0,147.0,0.0,-10.1,102,Poor Event; Only 3 points
1997/05/25,14:48:05,93.0,82,684.0,709.0,658.0,671.0,-2.4,92,
1997/05/26,01:30:05,87.0,50,361.0,293.0,435.0,434.0,4.6,88,
1997/05/26,02:45:05,270.0,41,323.0,262.0,385.0,414.0,4.5,265,
1997/05/26,20:22:35,89.0,52,307.0,348.0,266.0,128.0,-4.4,81,
1997/05/27,10:15:39,271.0,47,429.0,409.0,449.0,453.0,1.6,266,
1997/05/27,13:31:05,82.0,47,333.0,358.0,306.0,308.0,-1.5,87,
1997/05/29,01:30:06,92.0,58,272.0,291.0,252.0,118.0,-2.9,75,Poor Event
1997/05/29,18:44:59,286.0,12,304.0,367.0,248.0,0.0,-7.1,277,Poor Event; Only 3 points
1997/05/30,00:30:16,89.0,65,288.0,301.0,277.0,218.0,-2.7,88,Only 3 points; Only C3
1997/05/30,22:00:05,90.0,43,247.0,95.0,390.0,716.0,21.7,88,Poor Event; Only 3 points
1997/05/31,18:38:45,280.0,51,249.0,0.0,510.0,461.0,10.4,275,
1997/06/01,07:30:05,84.0,75,342.0,323.0,359.0,376.0,1.6,91,
1997/06/02,06:30:07,71.0,26,218.0,259.0,175.0,0.0,-6.3,84,Poor Event; Only C3
1997/06/02,08:30:05,113.0,72,157.0,196.0,119.0,0.0,-3.1,112,Only C3
1997/06/03,21:01:05,89.0,42,258.0,220.0,297.0,516.0,9.4,90,Poor Event
1997/06/05,22:55:05,275.0,62,320.0,336.0,304.0,273.0,-1.6,285,
1997/06/06,23:30:05,74.0,14,241.0,144.0,339.0,699.0,22.3,83,Poor Event; Only 3 points
1997/06/07,23:31:15,90.0,44,220.0,279.0,162.0,0.0,-8.8,85,Poor Event
1997/06/08,03:30:05,262.0,59,363.0,460.0,271.0,0.0,-11.8,278,
1997/06/08,15:50:05,88.0,44,206.0,108.0,308.0,908.0,33.4,90,Only 3 points; Only C2
1997/06/09,20:30:06,285.0,16,509.0,592.0,436.0,292.0,-10.9,277,
1997/06/10,03:20:47,276.0,10,218.0,218.0,217.0,214.0,-0.1,271,
1997/06/10,07:30:05,287.0,8,142.0,,,,,280,Poor Event; Only 2 points
1997/06/10,17:49:03,94.0,31,340.0,,,,,92,Poor Event; Only 2 points; Only C2
1997/06/11,01:30:05,288.0,37,172.0,186.0,157.0,120.0,-0.9,287,
1997/06/11,12:48:10,93.0,53,94.0,98.0,90.0,34.0,-0.4,93,Poor Event
1997/06/13,03:30:08,270.0,38,222.0,310.0,138.0,0.0,-7.5,269,Newly inserted on 2006/04/03
1997/06/13,12:50:05,111.0,143,57.0,0.0,100.0,181.0,1.4,124,Newly inserted on 2006/03/31; Poor Event; Partial Halo
1997/06/16,20:31:05,277.0,54,215.0,72.0,351.0,315.0,4.0,272,
1997/06/17,04:30:05,69.0,79,185.0,157.0,213.0,312.0,3.2,63,
1997/06/18,04:30:05,267.0,60,370.0,417.0,324.0,334.0,-3.1,266,
1997/06/18,23:31:05,79.0,129,141.0,102.0,183.0,227.0,1.7,80,Partial Halo
1997/06/20,07:30:06,86.0,52,334.0,342.0,327.0,292.0,-1.4,96,
1997/06/20,10:29:05,90.0,59,422.0,339.0,501.0,590.0,10.0,94,
1997/06/21,13:30:05,264.0,38,197.0,132.0,262.0,737.0,23.1,266,Only C2
1997/06/22,08:28:05,87.0,71,96.0,96.0,96.0,95.0,-0.0,82,
1997/06/23,07:30:05,106.0,47,227.0,215.0,239.0,240.0,0.5,86,
1997/06/24,10:30:08,288.0,32,339.0,355.0,322.0,301.0,-1.8,279,
1997/06/27,01:30:05,279.0,21,188.0,175.0,203.0,257.0,1.5,276,
1997/06/27,06:10:05,92.0,29,323.0,304.0,342.0,384.0,2.4,90,
1997/06/27,16:02:05,267.0,19,170.0,194.0,149.0,0.0,-2.0,269,
1997/06/29,08:28:05,92.0,65,110.0,105.0,115.0,148.0,0.5,78,Poor Event
1997/06/29,14:28:05,275.0,30,220.0,152.0,286.0,740.0,22.1,269,Only C2
1997/06/29,16:05:05,43.0,89,217.0,192.0,246.0,254.0,1.2,51,
1997/06/30,00:30:05,274.0,60,346.0,352.0,339.0,337.0,-0.4,279,
1997/07/01,17:30:05,255.0,23,544.0,749.0,344.0,0.0,-29.1,261,
1997/07/04,03:22:38,281.0,36,154.0,139.0,169.0,288.0,2.6,279,Poor Event; Only C2
1997/07/05,10:13:48,294.0,22,426.0,429.0,422.0,414.0,-0.6,282,
1997/07/05,16:35:08,285.0,19,134.0,180.0,85.0,0.0,-5.1,280,Poor Event
1997/07/05,22:23:49,265.0,41,302.0,323.0,280.0,274.0,-1.3,268,
1997/07/06,04:30:15,102.0,39,154.0,142.0,167.0,215.0,1.2,96,
1997/07/06,13:30:06,286.0,51,153.0,169.0,138.0,94.0,-0.8,285,
1997/07/08,16:09:36,279.0,54,159.0,179.0,140.0,0.0,-1.4,269,Poor Event
1997/07/10,17:26:03,256.0,30,91.0,105.0,76.0,0.0,-1.8,263,Poor Event
1997/07/10,17:26:03,91.0,52,209.0,87.0,328.0,898.0,33.8,89,Newly inserted on 2006/01/06; Poor Event; Only 3 points; Only C2
1997/07/11,01:30:06,77.0,72,216.0,197.0,234.0,279.0,1.7,74,Poor Event
1997/07/11,08:28:06,96.0,37,388.0,344.0,436.0,516.0,6.6,97,
1997/07/12,10:21:28,276.0,47,180.0,252.0,112.0,0.0,-11.8,272,Very Poor Event; Only C3
1997/07/13,01:02:54,276.0,33,347.0,368.0,326.0,113.0,-5.2,272,
1997/07/14,03:17:20,282.0,10,220.0,,,,,276,Poor Event; Only 2 points; Only C2
1997/07/14,08:51:20,77.0,82,258.0,275.0,238.0,237.0,-0.8,74,
1997/07/15,03:34:11,84.0,42,258.0,368.0,138.0,0.0,-13.3,87,
1997/07/16,13:30:05,273.0,47,201.0,130.0,264.0,482.0,9.6,280,Poor Event; Only 3 points
1997/07/16,16:31:44,69.0,105,100.0,103.0,98.0,59.0,-0.3,75,Only C2
1997/07/17,03:30:05,272.0,18,71.0,38.0,105.0,287.0,3.8,274,Poor Event
1997/07/19,22:41:53,284.0,66,175.0,197.0,152.0,0.0,-13.7,279,Poor Event; Only 3 points; Only C2
1997/07/20,23:41:55,264.0,17,107.0,66.0,148.0,216.0,2.2,265,Only C3
1997/07/22,07:12:26,264.0,64,496.0,24.0,892.0,779.0,25.9,266,
1997/07/23,12:20:42,296.0,28,281.0,254.0,305.0,359.0,2.8,298,
1997/07/24,04:30:06,291.0,56,290.0,290.0,290.0,290.0,-0.0,281,
1997/07/24,12:30:05,90.0,65,144.0,178.0,110.0,0.0,-4.6,86,
1997/07/24,14:00:06,270.0,36,187.0,216.0,159.0,0.0,-10.7,267,Only C2
1997/07/25,07:31:20,273.0,45,404.0,177.0,627.0,746.0,23.2,277,
1997/07/25,21:01:15,267.0,84,611.0,683.0,538.0,585.0,-5.6,290,
1997/07/30,04:45:47,,360,104.0,90.0,119.0,162.0,0.8,269,
1997/07/30,19:32:05,95.0,65,530.0,477.0,584.0,576.0,4.9,98,
1997/08/01,02:40:05,97.0,53,183.0,172.0,192.0,318.0,3.1,92,Poor Event; Only C2
1997/08/02,16:55:05,81.0,39,218.0,293.0,144.0,0.0,-10.5,85,
1997/08/05,12:20:15,342.0,4,722.0,,,,,338,Poor Event; Only 2 points; Only C2
1997/08/05,13:47:45,89.0,31,162.0,197.0,128.0,0.0,-9.1,95,Poor Event; Only C3
1997/08/05,21:37:50,344.0,4,1029.0,,,,,342,Poor Event; Only 2 points; Only C2
1997/08/06,21:00:05,248.0,48,268.0,358.0,186.0,0.0,-50.3,245,Poor Event; Only 3 points; Only C2
1997/08/07,14:24:04,28.0,111,142.0,145.0,138.0,124.0,-0.2,40,
1997/08/08,07:53:13,96.0,69,297.0,273.0,319.0,365.0,2.5,92,
1997/08/08,17:23:11,83.0,72,268.0,281.0,256.0,232.0,-1.1,82,
1997/08/09,16:25:51,281.0,32,285.0,206.0,367.0,418.0,6.0,277,
1997/08/09,22:43:50,90.0,85,195.0,165.0,226.0,259.0,1.7,87,
1997/08/10,02:40:06,269.0,80,208.0,123.0,304.0,333.0,4.7,276,
1997/08/10,05:28:10,276.0,23,288.0,207.0,369.0,594.0,13.0,278,Newly inserted on 2006/02/22; Poor Event
1997/08/12,11:33:05,104.0,74,218.0,156.0,290.0,317.0,3.3,105,
1997/08/13,08:26:05,273.0,46,201.0,163.0,242.0,294.0,2.9,271,
1997/08/14,11:48:21,84.0,43,175.0,159.0,191.0,258.0,1.9,85,
1997/08/16,22:21:56,263.0,57,67.0,73.0,61.0,0.0,-1.5,261,Very Poor Event; Only C2
1997/08/20,08:03:05,88.0,68,107.0,103.0,110.0,176.0,1.0,79,Poor Event
1997/08/22,06:45:07,94.0,103,378.0,266.0,503.0,448.0,5.6,94,
1997/08/23,07:34:28,303.0,52,171.0,97.0,240.0,430.0,8.0,294,
1997/08/25,18:08:24,78.0,71,263.0,219.0,304.0,421.0,5.6,81,
1997/08/26,03:00:05,281.0,53,126.0,56.0,193.0,782.0,28.6,280,Very Poor Event; Only 3 points; Only C2
1997/08/26,17:29:18,273.0,57,233.0,331.0,141.0,0.0,-36.3,279,
1997/08/28,16:41:17,99.0,77,238.0,306.0,177.0,0.0,-5.0,105,
1997/08/29,05:29:20,254.0,47,301.0,255.0,347.0,442.0,6.3,255,
1997/08/30,01:30:35,,360,371.0,291.0,460.0,551.0,9.3,67,
1997/09/05,23:03:13,110.0,81,361.0,280.0,440.0,360.0,10.5,99,Only C3
1997/09/08,03:09:36,228.0,72,115.0,142.0,87.0,0.0,-6.5,243,Very Poor Event; Only C2
1997/09/09,00:29:29,259.0,77,342.0,414.0,268.0,0.0,-14.1,264,
1997/09/09,02:41:23,107.0,92,240.0,209.0,270.0,435.0,6.4,112,
1997/09/09,20:06:02,284.0,101,726.0,807.0,635.0,692.0,-7.4,303,
1997/09/10,17:13:01,110.0,60,,,,,,103,Very Poor Event; Only C2; Unable to measure
1997/09/13,11:33:34,87.0,46,418.0,579.0,267.0,0.0,-35.4,87,Poor Event
1997/09/13,17:50:05,298.0,46,170.0,140.0,199.0,337.0,4.1,292,Poor Event
1997/09/15,09:53:05,253.0,50,136.0,61.0,207.0,493.0,10.4,258,Very Poor Event; Only C2
1997/09/16,04:20:05,78.0,72,252.0,223.0,284.0,334.0,2.6,75,
1997/09/17,11:34:05,259.0,68,447.0,435.0,460.0,493.0,2.3,269,Poor Event
1997/09/17,12:26:05,268.0,56,232.0,302.0,160.0,0.0,-13.6,269,Newly inserted on 2008/11/14
1997/09/17,18:18:06,269.0,46,613.0,,,,,270,Only 2 points; Only C2
1997/09/17,20:28:48,,360,377.0,377.0,377.0,377.0,-0.0,263,Only C3
1997/09/18,06:35:05,303.0,20,374.0,334.0,411.0,466.0,4.4,297,
1997/09/18,16:53:07,270.0,38,112.0,,,,,275,Newly inserted on 2006/01/09; Poor Event; Only 2 points; Only C2
1997/09/18,18:03:07,267.0,55,285.0,418.0,166.0,0.0,-48.3,268,Only 3 points; Only C2
1997/09/18,20:20:06,275.0,44,343.0,,,,,267,Very Poor Event; Only 2 points; Only C2
1997/09/19,01:29:06,281.0,28,240.0,307.0,173.0,0.0,-9.2,280,Revised on 2006/01/09
1997/09/19,02:30:05,265.0,46,272.0,413.0,134.0,0.0,-26.2,272,Revised on 2006/01/09
1997/09/19,04:20:05,265.0,77,251.0,149.0,366.0,510.0,9.7,257,Revised on 2006/01/09
1997/09/19,18:03:05,95.0,43,282.0,337.0,224.0,0.0,-5.5,91,
1997/09/20,00:44:22,246.0,39,522.0,537.0,508.0,515.0,-1.0,247,
1997/09/20,03:38:05,241.0,15,472.0,779.0,209.0,0.0,-33.7,242,Newly inserted on 2006/01/09
1997/09/20,10:20:05,272.0,97,777.0,725.0,827.0,803.0,5.0,268,
1997/09/20,16:53:06,82.0,54,,,,,,76,Newly inserted on 2006/01/09; Poor Event; Only 1 point; Only C2
1997/09/22,07:29:05,255.0,46,353.0,236.0,469.0,737.0,21.4,251,Poor Event
1997/09/22,09:26:50,72.0,84,287.0,200.0,372.0,874.0,31.6,65,Poor Event; Only C2
1997/09/22,12:00:05,90.0,69,277.0,285.0,269.0,260.0,-0.6,91,
1997/09/23,22:02:10,133.0,155,712.0,616.0,803.0,761.0,8.2,116,Partial Halo
1997/09/24,03:38:05,137.0,76,532.0,376.0,676.0,899.0,30.3,117,
1997/09/24,04:20:05,275.0,41,202.0,234.0,170.0,0.0,-7.9,271,Only C2
1997/09/24,08:06:05,161.0,53,161.0,0.0,299.0,454.0,8.8,160,
1997/09/24,12:26:06,94.0,52,352.0,353.0,351.0,350.0,-0.1,103,Newly inserted on 2005/12/21
1997/09/27,04:44:04,60.0,14,277.0,221.0,334.0,678.0,17.0,63,
1997/09/27,09:09:47,62.0,23,436.0,382.0,487.0,577.0,7.8,67,
1997/09/27,13:16:13,276.0,45,80.0,58.0,102.0,187.0,1.4,275,Poor Event
1997/09/28,01:08:33,,360,359.0,317.0,404.0,409.0,2.8,87,
1997/09/28,08:40:43,84.0,60,529.0,446.0,624.0,573.0,5.5,74,
1997/09/28,14:28:15,93.0,85,579.0,758.0,397.0,0.0,-25.8,71,
1997/09/28,14:50:11,287.0,46,102.0,24.0,169.0,726.0,22.2,284,Poor Event; Only C2
1997/09/28,15:50:20,257.0,41,640.0,501.0,793.0,747.0,13.1,266,
1997/09/29,10:18:04,77.0,44,237.0,201.0,272.0,706.0,19.1,74,Only C2
1997/09/29,15:46:37,75.0,55,699.0,597.0,805.0,791.0,11.6,74,
1997/09/29,18:30:56,78.0,99,369.0,344.0,391.0,421.0,2.5,63,
1997/10/01,01:29:05,263.0,67,502.0,524.0,479.0,487.0,-1.7,249,
1997/10/01,16:27:05,91.0,20,187.0,,,,,93,Only 2 points; Only C2
1997/10/02,02:04:05,81.0,40,178.0,267.0,97.0,0.0,-55.7,74,Only 3 points; Only C2
1997/10/03,19:35:42,78.0,76,271.0,249.0,296.0,324.0,2.1,70,
1997/10/05,15:02:06,145.0,135,111.0,86.0,134.0,244.0,2.2,124,Only C2; Partial Halo
1997/10/06,07:55:24,65.0,44,392.0,306.0,480.0,1246.0,69.5,82,Poor Event; Only 3 points; Only C2
1997/10/06,10:31:20,273.0,103,506.0,450.0,566.0,538.0,3.6,260,
1997/10/06,15:28:20,139.0,174,293.0,74.0,524.0,620.0,15.9,130,Partial Halo
1997/10/07,13:30:05,246.0,167,1271.0,1272.0,1269.0,1270.0,-0.4,204,Only 3 points; Only C3; Partial Halo
1997/10/07,17:28:22,282.0,89,305.0,363.0,248.0,0.0,-6.4,271,
1997/10/09,12:52:05,97.0,80,247.0,216.0,277.0,456.0,6.7,86,
1997/10/10,02:07:46,289.0,94,85.0,94.0,77.0,0.0,-1.4,297,Poor Event; Only C2
1997/10/10,05:20:06,100.0,84,308.0,340.0,275.0,239.0,-2.5,90,Poor Event
1997/10/11,06:26:05,275.0,78,155.0,132.0,180.0,193.0,0.9,259,Poor Event
1997/10/11,10:28:05,102.0,111,328.0,347.0,309.0,265.0,-2.1,92,
1997/10/12,05:35:10,276.0,105,752.0,750.0,755.0,754.0,0.3,277,
1997/10/12,06:26:05,258.0,62,779.0,812.0,746.0,764.0,-3.1,252,
1997/10/13,11:51:36,265.0,94,323.0,283.0,364.0,356.0,2.0,263,
1997/10/15,06:26:05,278.0,47,168.0,150.0,185.0,334.0,4.2,273,Very Poor Event; Only 3 points
1997/10/16,22:29:05,262.0,83,631.0,556.0,711.0,670.0,5.9,244,
1997/10/19,04:42:29,92.0,63,373.0,381.0,364.0,358.0,-0.7,104,
1997/10/19,06:02:22,58.0,130,150.0,0.0,348.0,385.0,6.3,91,Newly inserted on 2007/10/09; Partial Halo
1997/10/20,04:18:18,274.0,90,412.0,420.0,403.0,380.0,-1.3,280,Poor Event
1997/10/21,01:27:03,108.0,91,570.0,560.0,582.0,578.0,0.9,117,
1997/10/21,02:05:03,302.0,136,361.0,390.0,331.0,0.0,-12.9,300,Only C2; Partial Halo
1997/10/21,18:03:45,,360,523.0,552.0,491.0,484.0,-2.9,90,
1997/10/23,05:45:04,315.0,28,235.0,204.0,268.0,366.0,3.9,310,Poor Event
1997/10/23,11:26:50,,360,503.0,443.0,573.0,526.0,3.7,305,
1997/10/23,15:14:41,109.0,70,299.0,120.0,474.0,438.0,7.3,103,Newly inserted on 2006/02/09; Poor Event
1997/10/23,20:44:21,88.0,45,540.0,520.0,565.0,551.0,1.4,71,
1997/10/24,21:48:30,82.0,50,310.0,100.0,529.0,529.0,11.7,84,
1997/10/26,01:02:39,53.0,9,553.0,585.0,521.0,325.0,-10.2,56,
1997/10/26,03:33:59,283.0,40,173.0,234.0,115.0,0.0,-52.6,280,Only 3 points; Only C2
1997/10/26,16:50:13,93.0,28,202.0,258.0,150.0,0.0,-6.1,91,Newly inserted on 2006/01/12
1997/10/27,08:04:13,273.0,59,274.0,161.0,380.0,1539.0,96.7,272,Newly inserted on 2006/01/12; Poor Event; Only 3 points; Only C2
1997/10/27,11:52:00,292.0,33,334.0,301.0,364.0,417.0,3.9,290,Poor Event
1997/10/28,00:18:05,276.0,63,157.0,141.0,172.0,439.0,7.2,278,Only 3 points; Only C2
1997/10/29,01:29:07,58.0,27,605.0,641.0,568.0,564.0,-4.4,64,
1997/10/29,05:28:16,98.0,48,274.0,216.0,332.0,358.0,3.9,96,
1997/10/29,18:21:29,88.0,62,133.0,135.0,131.0,111.0,-0.3,88,
1997/10/31,09:30:21,262.0,65,631.0,309.0,984.0,845.0,26.2,251,
1997/11/01,20:11:59,271.0,61,272.0,382.0,163.0,0.0,-23.1,274,Poor Event
1997/11/02,11:44:05,272.0,48,291.0,243.0,336.0,434.0,5.8,260,Poor Event
1997/11/03,05:28:07,240.0,109,227.0,216.0,237.0,276.0,1.4,233,
1997/11/03,09:53:00,238.0,71,338.0,585.0,119.0,0.0,-248.0,239,Newly inserted on 2005/12/21; Poor Event; Only 3 points; Only C2
1997/11/03,11:11:05,233.0,122,352.0,372.0,331.0,324.0,-1.5,235,Partial Halo
1997/11/04,04:20:05,104.0,82,564.0,353.0,800.0,699.0,15.7,120,
1997/11/04,06:10:05,,360,785.0,1009.0,548.0,698.0,-22.1,243,
1997/11/04,15:50:05,242.0,5,266.0,355.0,167.0,0.0,-22.9,245,Poor Event
1997/11/04,16:36:06,234.0,19,387.0,359.0,414.0,449.0,3.0,233,
1997/11/04,23:30:05,265.0,65,219.0,64.0,380.0,395.0,6.3,270,Newly inserted on 2011/11/22
1997/11/05,00:18:05,266.0,75,275.0,59.0,469.0,413.0,8.2,275,
1997/11/05,04:20:05,264.0,49,271.0,340.0,201.0,0.0,-14.6,263,Poor Event
1997/11/05,06:10:05,256.0,45,342.0,379.0,303.0,0.0,-13.7,258,Very Poor Event
1997/11/05,07:29:07,287.0,40,350.0,425.0,270.0,0.0,-23.0,279,Poor Event
1997/11/05,12:10:42,302.0,15,603.0,601.0,605.0,612.0,0.5,300,
1997/11/05,12:10:42,270.0,52,356.0,428.0,286.0,0.0,-11.8,277,Poor Event
1997/11/05,18:44:15,121.0,3,445.0,436.0,454.0,464.0,1.2,116,
1997/11/06,04:20:06,263.0,59,307.0,301.0,314.0,325.0,0.7,280,
1997/11/06,12:10:41,,360,1556.0,1755.0,1346.0,1473.0,-44.1,262,
1997/11/07,00:43:35,270.0,52,490.0,444.0,535.0,774.0,16.6,277,
1997/11/07,19:40:24,278.0,5,513.0,282.0,744.0,2349.0,222.5,280,Poor Event; Only 3 points; Only C2
1997/11/08,08:59:04,271.0,76,453.0,302.0,605.0,1385.0,76.7,268,Poor Event; Only C2
1997/11/10,12:01:50,257.0,41,261.0,95.0,421.0,1002.0,42.0,263,Only C2
1997/11/11,17:37:08,52.0,160,266.0,66.0,467.0,426.0,7.6,80,Partial Halo
1997/11/12,04:33:10,270.0,83,171.0,248.0,103.0,0.0,-14.8,268,Poor Event; Only 3 points; Only C2
1997/11/13,09:23:56,79.0,69,228.0,242.0,213.0,143.0,-1.7,78,
1997/11/13,18:22:03,268.0,73,202.0,289.0,108.0,0.0,-16.7,245,
1997/11/13,22:25:50,328.0,288,546.0,602.0,486.0,476.0,-7.4,310,Partial Halo
1997/11/14,02:15:21,92.0,44,449.0,221.0,660.0,924.0,35.2,83,
1997/11/14,10:14:03,79.0,86,1042.0,758.0,1293.0,1235.0,41.7,67,
1997/11/14,13:36:50,320.0,217,702.0,967.0,407.0,534.0,-30.6,312,Partial Halo
1997/11/15,15:27:05,285.0,20,157.0,,,,,283,Only 2 points; Only C2
1997/11/15,15:27:05,261.0,87,187.0,207.0,167.0,0.0,-2.2,274,Poor Event
1997/11/15,23:27:05,85.0,77,635.0,572.0,699.0,658.0,4.8,75,
1997/11/17,08:27:05,,360,611.0,743.0,470.0,532.0,-14.5,164,
1997/11/17,19:30:06,275.0,74,242.0,202.0,286.0,422.0,5.9,274,Poor Event
1997/11/18,08:27:05,272.0,75,444.0,362.0,529.0,505.0,5.2,286,
1997/11/18,23:06:05,111.0,37,951.0,1066.0,821.0,864.0,-19.2,114,Newly inserted on 2006/01/12
1997/11/19,12:27:08,,360,150.0,166.0,133.0,0.0,-5.1,280,Poor Event; Only 3 points; Only C2
1997/11/22,16:30:09,103.0,69,249.0,306.0,192.0,0.0,-4.9,103,
1997/11/23,05:43:47,280.0,70,81.0,85.0,77.0,0.0,-0.3,268,Poor Event
1997/11/23,07:38:28,61.0,17,616.0,1015.0,169.0,0.0,-184.7,67,Poor Event; Only 3 points
1997/11/23,17:04:08,62.0,19,549.0,466.0,628.0,697.0,12.0,72,
1997/11/24,13:37:45,275.0,29,570.0,575.0,565.0,562.0,-0.7,281,
1997/11/24,15:06:06,69.0,19,559.0,710.0,404.0,444.0,-13.2,71,
1997/11/25,03:55:07,67.0,59,729.0,853.0,598.0,560.0,-19.2,79,
1997/11/25,20:23:05,79.0,51,931.0,979.0,883.0,818.0,-14.4,79,
1997/11/26,03:27:05,91.0,63,175.0,186.0,164.0,118.0,-0.9,82,Poor Event
1997/11/27,11:55:05,87.0,89,339.0,375.0,300.0,303.0,-2.2,82,
1997/11/27,13:56:55,98.0,91,441.0,494.0,382.0,392.0,-4.0,113,
1997/11/28,05:41:23,65.0,17,187.0,243.0,135.0,0.0,-25.4,74,Newly inserted on 2008/11/14; Only 3 points; Only C2
1997/11/28,13:55:09,270.0,73,255.0,271.0,238.0,220.0,-1.2,267,Poor Event
1997/12/01,15:57:07,94.0,46,204.0,286.0,113.0,0.0,-46.7,87,Poor Event; Only 3 points; Only C3
1997/12/01,19:08:39,84.0,53,482.0,373.0,602.0,729.0,16.3,77,
1997/12/02,16:43:27,77.0,32,155.0,162.0,147.0,113.0,-0.6,87,Poor Event
1997/12/02,23:27:05,81.0,62,258.0,229.0,289.0,381.0,4.1,83,
1997/12/05,08:27:05,275.0,98,414.0,271.0,576.0,512.0,8.1,278,
1997/12/06,10:27:05,317.0,223,397.0,243.0,567.0,525.0,9.0,296,Partial Halo
1997/12/07,00:55:05,242.0,22,551.0,414.0,688.0,687.0,13.3,240,Newly inserted on 2006/01/12
1997/12/07,04:26:25,335.0,53,403.0,270.0,545.0,506.0,7.6,334,Newly inserted on 2006/01/12
1997/12/08,00:30:42,262.0,41,231.0,182.0,277.0,369.0,4.4,260,Newly inserted on 2006/01/12
1997/12/08,07:55:05,193.0,4,551.0,,,,,196,Newly inserted on 2006/01/12; Poor Event; Only 2 points; Only C2
1997/12/09,12:27:05,253.0,66,333.0,469.0,204.0,0.0,-12.5,248,
1997/12/10,18:38:05,283.0,62,337.0,248.0,434.0,972.0,39.2,290,Poor Event; Only 3 points; Only C2
1997/12/11,07:27:05,88.0,51,201.0,131.0,265.0,306.0,3.3,93,Poor Event
1997/12/11,19:57:05,46.0,34,231.0,344.0,104.0,0.0,-39.5,52,Poor Event; Only 3 points
1997/12/12,01:27:08,291.0,80,211.0,241.0,177.0,0.0,-2.8,268,Poor Event
1997/12/12,07:27:05,273.0,87,199.0,175.0,222.0,344.0,3.6,268,Only C2
1997/12/13,00:26:25,278.0,73,191.0,,,,,283,Poor Event; Only 2 points; Only C2
1997/12/13,15:22:23,296.0,32,238.0,,,,,285,Poor Event; Only 2 points; Only C2
1997/12/14,02:03:50,93.0,72,508.0,372.0,655.0,600.0,9.5,103,
1997/12/14,02:03:50,280.0,81,259.0,250.0,269.0,265.0,0.4,293,
1997/12/15,11:27:05,93.0,53,159.0,61.0,261.0,917.0,39.1,90,Very Poor Event; Only C2
1997/12/15,17:27:05,280.0,32,246.0,255.0,237.0,198.0,-1.1,281,Poor Event
1997/12/17,21:32:39,219.0,36,162.0,138.0,188.0,242.0,1.6,223,
1997/12/18,11:46:11,270.0,34,241.0,245.0,238.0,216.0,-0.6,273,
1997/12/18,23:47:31,,360,417.0,363.0,472.0,436.0,2.9,102,Only C3
1997/12/20,22:13:05,8.0,137,195.0,188.0,203.0,232.0,0.9,3,Poor Event; Partial Halo
1997/12/21,14:48:16,70.0,38,143.0,103.0,184.0,220.0,1.6,76,Poor Event
